customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6609-VDZLL,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.32, ,No
1149-SQDVZ,Male,0,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,1058.05,No
9015-TMGNT,Male,0,No,Yes,47,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,43.86,2076.03,No
1644-ECACH,Female,0,No,Yes,6,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.25,329.5,No
2290-KSDJN,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,92.69,2875.66,No
6705-NHCTD,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.84,4968.85,Yes
4858-DDESN,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.25,1026.3,No
6549-GHCVD,Male,0,No,No,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.09,3408.58,No
2765-AWZWV,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,77.21,1389.71,Yes
7208-PGPCR,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),67.89,1762.2,Yes
1823-SRBWB,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.71,1723.43,No
1521-JPRUX,Male,0,Yes,Yes,59,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.08,5011.81,Yes
8409-ZSTFJ,Female,0,No,No,60,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,57.98,3485.52,No
4385-EVPLF,Female,0,No,No,60,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,65.89,3948.34,No
3965-UQHQM,Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.37,850.49,No
4081-FSFWS,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.36,426.47,No
4268-LBVSJ,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.34,1006.47,No
2550-WJZGU,Male,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.57, ,Yes
5122-VFXNH,Male,0,Yes,No,43,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),68.76,2951.09,No
1082-HEDXA,Female,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,92.38,5628.98,Yes
1712-KWYBU,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,1085.29,No
8685-PWWXS,Female,0,No,No,49,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),64.41,3146.76,No
7588-EUWAQ,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,102.22,4088.17,Yes
3430-YPVGS,Female,1,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),86.98,2769.52,No
2683-CQRNM,Male,0,Yes,No,11,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),76.7,839.29,Yes
5172-UGQKR,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),73.06,62.31,Yes
4870-LEJKK,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,85.46,1699.24,No
9486-KKPCH,Male,0,No,No,13,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.06,783.77,No
9314-UAYFS,Female,0,Yes,No,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,66.69,2190.01,No
8904-QFSGC,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.45,1164.1,No
6984-WZMQW,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,387.39,No
1886-XMTCG,Male,0,Yes,Yes,49,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.05,3536.69,Yes
5025-PNLJZ,Female,1,No,No,13,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.96,823.9,No
8039-NGGLK,Female,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.0,3554.3,Yes
6046-NXGLB,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,76.72,299.02,Yes
4707-GEZDG,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.35,3985.1,No
1269-CBPPJ,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),79.51,1684.51,No
1199-DPUHK,Male,0,No,Yes,69,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,95.4,6575.76,No
3429-XADDW,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),42.42,47.89,Yes
8358-HHQUV,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.25,513.4,No
5222-NGPUD,Male,0,Yes,Yes,60,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,59.83,3567.69,No
8655-RDNSR,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),59.94,4182.26,No
6352-DJHUS,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.75,1288.95,Yes
5359-XKAPJ,Male,1,No,Yes,63,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,91.52,5759.45,Yes
5670-MZUVD,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.57,271.37,No
2225-PHKTA,Male,0,No,No,42,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.46,2874.89,No
2440-ZFHJW,Male,0,Yes,Yes,42,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,59.11,2492.07,No
1230-SHRHB,Female,0,Yes,No,69,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,67.09,4645.32,No
4493-SWZHH,Male,1,No,Yes,54,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,55.45,2989.63,No
7377-HDSDX,Male,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,101.75,3046.39,No
3737-WKPPX,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),81.21,3157.0,No
7624-JWWRW,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,82.95,2171.82,Yes
9967-SQLWG,Male,1,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.55,1248.07,No
9322-PRTEM,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,81.09,501.42,No
9293-QBMDQ,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,101.87,4586.72,No
4687-YCLVE,Female,0,No,No,32,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,48.57,1564.19,No
5172-LDRXL,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.35,538.33,No
9063-JSDUE,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),81.16,308.48,Yes
4877-YTFCG,Male,1,Yes,No,60,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,76.64,4592.19,No
1923-TLTKX,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.24,7333.73,No
4378-NLARC,Male,0,Yes,No,59,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),60.71,3584.62,No
4738-ZSBKE,Female,0,Yes,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,54.1,1241.28,No
7943-FJWSY,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.92,118.51,No
6671-ZNLFD,Male,0,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.38,1103.61,No
2738-UZJZS,Male,1,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.16,774.61,No
1571-KUFAH,Male,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.46,513.25,No
9149-DVYUG,Male,0,No,No,28,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,64.57,1814.31,No
8272-VJZCM,Male,0,Yes,No,19,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),73.37,1403.7,No
2800-RVXSC,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.48,1268.94,No
7077-WFWCB,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.47,48.23,Yes
1256-GDYBN,Male,0,No,No,38,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.68,1784.9,No
1331-FHXSD,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,69.49,3050.64,No
5238-RYRNB,Male,0,Yes,Yes,67,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),57.58,3867.07,No
6817-NVFFG,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,539.41,No
7096-CDLGG,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,83.21,3086.85,No
9871-YHRDQ,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.78,396.62,Yes
8646-CUSPE,Male,1,No,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,99.21,681.1,No
5987-ULCDD,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),91.84,2476.92,Yes
2881-SZACS,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.85,862.74,Yes
5235-LRVRB,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),94.03,657.55,No
4844-HTXQQ,Female,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,971.55,No
3471-VUEPF,Female,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),51.32,263.22,No
4331-VMUKH,Male,0,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.37,1541.58,Yes
5942-ZSFMW,Male,0,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.81,763.09,No
7240-YRHXP,Female,0,No,No,6,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,73.52,463.3,Yes
3740-HQMRA,Female,0,No,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.82,729.03,No
6947-FEYAK,Female,0,No,Yes,12,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,63.89,780.74,Yes
1832-XWBSL,Female,1,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,1110.59,No
3688-YCSBE,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.98,1423.54,No
5330-FWQXW,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Mailed check,60.75,2445.68,No
4207-QBWQY,Male,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.79,3842.94,Yes
5690-AXPCZ,Female,0,No,No,65,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,71.81,4664.57,No
3223-YGREH,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),77.71,779.69,Yes
8791-PJVPM,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),82.01,4016.01,Yes
3939-RXBBY,Female,1,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.19,1562.0,No
5880-XJUWS,Female,1,No,No,34,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.83,1865.99,No
8466-WYRBU,Male,0,Yes,Yes,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),63.8,1201.9,No
4243-YGVMT,Male,0,Yes,No,27,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,55.84,1498.08,No
6035-BGYEE,Female,1,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.77,2865.58,Yes
4585-XSGKW,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.46,48.36,No
5875-VEDJK,Male,1,No,Yes,58,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),78.85,4572.24,No
7207-UAPEL,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),69.43,4991.37,No
6348-SLPNQ,Female,0,Yes,No,26,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.92,1937.57,Yes
8412-QBKLA,Male,0,No,No,31,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,60.58,1885.92,No
5928-MCXPK,Female,0,No,No,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,78.73,3700.78,No
4103-NFBJV,Female,0,No,Yes,45,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.96,2326.7,No
5126-VLDFG,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,833.48,No
8717-SHSGB,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),54.92,2122.25,No
8014-CMLDX,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,39.05,Yes
7676-TQPRT,Female,0,Yes,No,28,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),57.29,1599.84,No
5050-BQQVE,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.63,1294.66,Yes
7563-STNUG,Male,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.68,1231.09,No
7228-TKGCY,Male,0,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,159.97,No
6733-QQBCK,Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.94,1492.22,No
4514-VKRDF,Male,1,Yes,No,60,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,59.9,3600.0,No
1727-SFJBK,Male,1,No,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),53.8,1177.37,No
4019-URKRC,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),81.64,394.98,Yes
4476-MELLS,Female,0,No,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,1061.99,Yes
1074-XMKZD,Male,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),60.15,1555.07,No
6836-LBACF,Male,1,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,982.07,No
6905-JYFKX,Male,0,Yes,No,30,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,80.32,2411.83,No
6333-SXSJT,Female,0,Yes,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.72,1627.23,No
5213-JNTUK,Female,0,No,No,66,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),60.11,3967.33,No
4790-SETED,Female,0,Yes,No,12,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.71,694.49,No
1516-ENHVS,Female,0,Yes,No,58,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,47.78,2780.9,No
3721-UHQKQ,Female,0,No,No,53,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.95,5250.25,Yes
3286-UJUEC,Female,1,No,Yes,20,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),48.71,971.67,No
1857-VDLGE,Female,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.39,3515.37,No
9598-EUCMU,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.65,726.2,No
6347-YAWYV,Female,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.51,1614.16,No
1593-ZAFXD,Male,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,88.56,3282.83,No
5271-YKQCF,Male,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),82.18,1903.2,No
6371-CRDGM,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.61,1080.37,No
2144-UDBXE,Male,0,Yes,No,60,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),73.32,4386.29,Yes
3274-LUPRB,Female,0,No,No,45,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,65.6,2962.7,Yes
3021-PPWPD,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.44,776.52,No
8378-DTTYU,Male,0,No,No,26,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),62.16,1610.07,No
2051-MAUWC,Female,0,Yes,No,29,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.49,1667.66,No
4556-WGGME,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,83.65,5185.09,No
6684-XAQNB,Female,1,No,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,79.69,716.92,No
8479-WHYXB,Male,1,Yes,Yes,2,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,84.97,162.99,Yes
4670-DLKFV,Female,1,Yes,No,59,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,74.55,4393.47,Yes
7244-EXBCL,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),88.09,2299.95,No
5139-ZUMEP,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.53,1159.62,No
3438-BQFXE,Female,0,No,No,61,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.9,4576.61,No
3101-UBSHQ,Male,1,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,70.71,1623.33,No
9463-TDGCH,Male,0,Yes,No,45,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,54.88,2463.12,No
